Index,DLL Author,DLL Editors,DLL Works,Title,Place,Publisher,Date,Url,Publication Year,Num Pages,Number Of Volumes,Short Title,Series,Archive,Library Catalog,Manual Tags,Automatic Tags
https://catalog.hathitrust.org/Record/010156890,45165 : Horace,"84127 : Müller, Lucian, 1836-1898",,Q. Horati Flacci Carmina,Lipsiae,B. G. Teubner,1903,https://catalog.hathitrust.org/Record/010156890,1903,303 p.,,,,Hathi Trust,University of Minnesota,,
https://catalog.hathitrust.org/Record/009012405,45165 : Horace,"84127 : Müller, Lucian, 1836-1898",,Q. Horati Flacci Carmina,Lipsiae,B. G. Teubner,1903,https://catalog.hathitrust.org/Record/009012405,1903,303 p.,,,,Hathi Trust,Princeton University,,
https://catalog.hathitrust.org/Record/007964393,"45740 : Curtius Rufus, Quintus","91888 : Vogel, Theodor, 1836-1912",,Q. Curti Rufi historiarum Alexandri Magni Macedonis: libri qui supersunt,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/007964393,1884,308 p.,,,,Hathi Trust,University of Wisconsin - Madison,"History; Greece; Biography.; Generals; Kings and rulers; Macedonian Expansion, 359-323 B.C.",
https://catalog.hathitrust.org/Record/001725182,"44793 : Catullus, Gaius Valerius","84141 : Rossbach, August, 1823-1898",,Q. Valerii Catulli Veronensis liber.,Lipsiae,in aedibus B. G. Teubneri,1860,https://catalog.hathitrust.org/Record/001725182,1860,76 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/100619922,"70841 : Palladius, Rutilius Taurus Aemilianus","84174 : Schmitt, Johann Christoph",,"Palladii Rvtilii Tavri Aemiliani viri inlvstris Opvs agricvltvrae, ex recensione J.C. Schmittii.",Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/100619922,1898,269 p.,,,,Hathi Trust,University of Minnesota,,
https://catalog.hathitrust.org/Record/008399390,"89611 : Philoponus, John, active 6th century","89612 : Reichardt, Walther, 1869-",,De opificio mundi libri VII,Lipsiae,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/008399390,1897,342 p.,,,,Hathi Trust,Columbia University,,
https://catalog.hathitrust.org/Record/100639225,"45036 : Cicero, Marcus Tullius","89575 : Klotz, Reinhold, 1807-1870",,De officiis libri tres,Lipsiae,sumptibus et typis B. G. Teubneri,1869,https://catalog.hathitrust.org/Record/100639225,1869,116 p.,,,,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/012187346,"89673: Nordmeyer, Gustav, 1868-",,,De Octaviae fabula,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/012187346,1892,,,,,HathiTrust,Columbia University,,
https://catalog.hathitrust.org/Record/006589628,"89613 : Schmidt, Paul Wilhelm, 1845-1921",,,"De Nonii Marcelli, auctoribus grammaticis.",Lipsiae,in aedibus B. G. Teubneri,1868,https://catalog.hathitrust.org/Record/006589628,1868,155 p.,,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/011254561,"45036 : Cicero, Marcus Tullius","89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",,De natura deorum libri tres,Lipsiae,in aedibus B. G. Teubneri,1848,https://catalog.hathitrust.org/Record/011254561,1848,142 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Minnesota,,
https://catalog.hathitrust.org/Record/007969033,"45214 : Seneca, Lucius Annaeus, approximately 55 B.C.-approximately 39 A.D.","84103 : Kiessling, Adolf, 1837-1892",,Annaei Senecae Oratorum et rhetorum sententiae divisiones colores,Lipsiae,in aedibus B. G. Teubneri,1922,https://catalog.hathitrust.org/Record/007969033,1922,557 p.,,,,HathiTrust,University of Wisconsin - Madison,,
https://catalog.hathitrust.org/Record/011665746,45254 : Livy,"91820 : Heraeus, W. (Wilhelm), 1862-1938;84128 : Müller, Moritz, 1854-;84187 : Weissenborn, Wilhelm, 1803-1878",,Ab urbe condita libri.,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/011665746,1884,,6 v.,,Ab urbe condita,HathiTrust,Indiana University,,
https://catalog.hathitrust.org/Record/007481206,"44536 : Boethius, -524","84086 : Friedlein, Gottfried, 1828-1875",,De institutione arithmetica libri duo; De institutione musica libri quinque; accedit Geometria,Lipsiae,in aedibus B. G. Teubneri,1867,https://catalog.hathitrust.org/Record/007481206,1867,492 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Minnesota,Arithmétique; Avant 1846; Géométrie; Musique grecque et romaine.; Ouvrages avant 1800,
https://catalog.hathitrust.org/Record/100130872,"45740 : Curtius Rufus, Quintus","89594 : Foss, Heinrich Eduard, 1805-1875",,De gestis Alexandri Magni regis Macedonum libri qui supersunt octo.,Lipsiae,in aedibus B. G. Teubneri,1871,https://catalog.hathitrust.org/Record/100130872,1871,295 p.,,,,HathiTrust,Library of Congress,,
https://catalog.hathitrust.org/Record/100026406,"45740 : Curtius Rufus, Quintus","89594 : Foss, Heinrich Eduard, 1805-1875",,De gestis Alexandri Magni regis Macedonum libri qui supersunt octo: recognovit Henricus Eduardus Foss.,Lipsiae,sumptibus et typis B. G. Teubneri,1864,https://catalog.hathitrust.org/Record/100026406,1864,295 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Minnesota,,
https://catalog.hathitrust.org/Record/007373977,"84186 : Vollmer, Friedrich, 1867-1923",,,De funere publico Romanorum.,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/007373977,1892,,,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/008913238,"44568 : Celsus, Aulus Cornelius","89592 : Daremberg, Charles, 1817-1872",,De medicina ; libri octo,Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/008913238,1891,405 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Princeton University,,
https://catalog.hathitrust.org/Record/011604363,"44568 : Celsus, Aulus Cornelius","89592 : Daremberg, Charles, 1817-1872",,De medicina libri octo.,Lipsiae,in aedibus B. G. Teubneri,1859,https://catalog.hathitrust.org/Record/011604363,1859,405 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/012289480,"45036 : Cicero, Marcus Tullius","91876 : Schiche, Theodor",,De finibus bonorum et malorum libri quinque,Lipsiae,in aedibus B. G. Teubneri,1915,https://catalog.hathitrust.org/Record/012289480,1915,215 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Pennsylvania State University,Early works to 1800; Ethics,
https://catalog.hathitrust.org/Record/100227113,"44963 : Firmicus Maternus, Julius","89589 : Ziegler, Konrat, 1884-1974",,De errore profanarum religionum,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100227113,1907,120 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Cornell University,,
https://catalog.hathitrust.org/Record/100639275,"45036 : Cicero, Marcus Tullius","89608 : Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",,De divinatione libri duo. Libri De fato quae manserunt.,Lipsiae,in aedibus B. G. Teubneri,1881,https://catalog.hathitrust.org/Record/100639275,1881,270 p.,,,De divinatione.Latin.,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/100677760,"44934 : Justinian I, Emperor of the East","84191 : Zachariä von Lingenthal, Karl Eduard, 1812-1894",,De dioecesi aegyptiaca lex ab Imp. Iustiniano anno 554 lata,Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/100677760,1891,75 p.,,,,Hathi Trust,University of Illinois at Urbana-Champaign,Church history.; Egypt,
https://catalog.hathitrust.org/Record/100349878,"44566 : Augustine, of Hippo, Saint, 354-430","89551: Dombart, Bernhard, 1832-1907",,De civitati Dei libri XXII,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/100349878,1908,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/101708435,"44566 : Augustine, of Hippo, Saint, 354-430","89551: Dombart, Bernhard, 1832-1907",,De civitate Dei libri XXII ...,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/101708435,1905,,2 v.,,,HathiTrust,University of Illinois at Urbana-Champaign,History; ca. 30-600; Early church; Theology,
https://catalog.hathitrust.org/Record/001809190,"45835 : Mela, Pomponius","91731 : Frick, Karl, 1848-",,De chorographia libri tres.,Lipsiae,in aedibus B. G. Teubneri,1880,https://catalog.hathitrust.org/Record/001809190,1880,108 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana. [S.r.],Hathi Trust,University of Michigan,Ancient.; Geography,
https://catalog.hathitrust.org/Record/100518268,45367 : Sallust,"84053 : Dietsch, Heinrich Rudolf, 1814-1875",,De Catilinae coniuratione et De bello Iugurthino. Accedunt orationes et epistulae ex Historiis excerptae.,Lipsiae,in aedibus B. G. Teubneri,1876,https://catalog.hathitrust.org/Record/100518268,1876,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/100794819,"89604 : Kirchhoff, Alfred, 1838-1907",,,De Apulei clausularum compositione et arte quaestiones criticae,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/100794819,1902,56 p.,,,,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/002072919,"89587 : Wachtler, Hans",,,De Alcmaeone Crotoniata.,Lipsiae,in aedibus B. G. Teubneri,1896,https://catalog.hathitrust.org/Record/002072919,1896,104 p.,,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/006248922,"Haeusler, Carolus 1890-",,,De Aiacis Sophocleae testimoniis ...,Lipsiae,in aedibus B. G. Teubneri,1914,https://catalog.hathitrust.org/Record/006248922,1914,33 p.,,,,Hathi Trust,University of California,NOT A TEUBNER CRITICAL EDITION,
https://catalog.hathitrust.org/Record/001181964,"44691 : Dares, Phrygius","89578 : Meister, Ferdinand Otto, 1828-1915",,Daretis Phrygii De excidio Troiae historia,Lipsiae,B. G. Teubner,1873,https://catalog.hathitrust.org/Record/001181964,1873,67 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,Hathi Trust,Harvard University,Troy (Extinct city),
https://catalog.hathitrust.org/Record/006500144,"44690 : Damasus I, Pope","84099 : Ihm, Max, 1863-1909",,Damasi epigrammata,Lipsiae,in aedibus B. G. Teubneri,1895,https://catalog.hathitrust.org/Record/006500144,1895,145 p.,,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/006513204,44692 : Juvenal,"91814 : Häckermann, Adolf 1819-",,D. Iunii Iuvenalis Satirarum libri V,Lipsiae,sumptibus et typis B. G. Teubneri,1851,https://catalog.hathitrust.org/Record/006513204,1851,105 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/011606503,44692 : Juvenal,"84094 : Hermann, Karl Friedrich, 1804-1855",,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira.,Lipsiae,sumptibus et typis B. G. Teubneri,1870,https://catalog.hathitrust.org/Record/011606503,1870,118 p.,,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/012323963,44692 : Juvenal; 45401 : Sulpicia,"84094 : Hermann, Karl Friedrich, 1804-1855",,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae Satira.,Lipsiae,B. G. Teubner,1883,https://catalog.hathitrust.org/Record/012323963,1883,118 p.,,,,Hathi Trust,Cornell University,,
https://catalog.hathitrust.org/Record/009787730,44692 : Juvenal; 45401 : Sulpicia,"84094 : Hermann, Karl Friedrich, 1804-1855",,D. Iunii Iuvenalis Satirarum libri quinque. Accedit Sulpiciae   Satira.,Lipsiae,B. G. Teubner,1865,https://catalog.hathitrust.org/Record/009787730,1865,118 p.,,,,Hathi Trust,University of Virginia,,
https://catalog.hathitrust.org/Record/100330087,44692 : Juvenal; 45401 : Sulpicia,"84094 : Hermann, Karl Friedrich, 1804-1855",,D. Iunii Iuvenalis Satirarum libri quinque.,Lipsiae,in aedibus B.G. Teubneri,1883,https://catalog.hathitrust.org/Record/100330087,1883,118 p.,,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/012289487,44692 : Juvenal,"84094 : Hermann, Karl Friedrich, 1804-1855",,D. Iunii Iuvenalis satirarum libri quinque: Accedit Sulpiciae satira,Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/012289487,1904,118 p.,,,Bibliotheca scriptorum graecorum et romanorum teubneriana,Hathi Trust,Pennsylvania State University,,
https://catalog.hathitrust.org/Record/100886528,44692 : Juvenal; 45401 : Sulpicia,"84094 : Hermann, Karl Friedrich, 1804-1855",,D. Iunii Iuvenalis Satirarum libri quinque: Accedit Sulpiciae Satira,Lipsiae,in aedibus B. G. Teubneri,1911,https://catalog.hathitrust.org/Record/100886528,1911,36 p.,,,,Hathi Trust,Michigan State University,,
https://catalog.hathitrust.org/Record/100682617,44692 : Juvenal; 45401 : Sulpicia,"84094 : Hermann, Karl Friedrich, 1804-1855",,D. Iunii Iuvenalis Satirarum libri quinque: accedit Sulpiciae Satira,Lipsiae,in aedibus B. G. Teubneri,1860,https://catalog.hathitrust.org/Record/100682617,1860,118 p.,,,,Hathi Trust,University of Minnesota,,
https://catalog.hathitrust.org/Record/011615516,44692 : Juvenal,"84094 : Hermann, Karl Friedrich, 1804-1855",,D. Iunii Iuvenalis Satirarum libri quinque: accedit Sulpiciae Satira,Lipsiae,sumptibus et typis B. G. Teubneri,1856,https://catalog.hathitrust.org/Record/011615516,1856,118 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/100682616,44692 : Juvenal; 45401 : Sulpicia,"84094 : Hermann, Karl Friedrich, 1804-1855",,D. Iunii Iuvenalis Satirarum libri quinque: accedit Sulpiciae Satira,Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/100682616,1904,118 p.,,,,Hathi Trust,University of Minnesota,,
https://catalog.hathitrust.org/Record/100198739,"84191 : Zachariä von Lingenthal, Karl Eduard, 1812-1894",,,Appendix ad editionem Novellarum Justiniani: ordine chronologico digestarum,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/100198739,1884,36 p.,,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/008620196,,"91845 : Löwe, Gustav, 1852-1883;84089 : Goetz, Georg, 1849-1932",,Corpus glossariorum Latinorum a Gustavo Loewe,Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/008620196,1888,,7 v.,,,Hathi Trust,New York Public Library,Latin language; Dictionaries.,
https://catalog.hathitrust.org/Record/001057895,,"89467 : Lindsay, W. M. (Wallace Martin), 1858-1937;84189 : Wessner, Paul, 1870-1933;91820 : Heraeus, W. (Wilhelm), 1862-1938;89694 : Gundermann, Gotthold, 1856-1921;91845 : Löwe, Gustav, 1852-1883;84089 : Goetz, Georg, 1849-1932",,Corpus glossariorum latinorum,Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/001057895,1888,,7 v.,,,Hathi Trust,University of Michigan,"Latin language; English language; Glossaries, vocabularies, etc.; Glossography.; Greek language; Old English, ca. 450-1100",
https://catalog.hathitrust.org/Record/001724538,,"91885 : Thulin, Carl, 1871-1921",,"Corpus agrimensorum Romanorum. Vol. 1, Fasc. 1.",Lipsiae,in aedibus B. G. Teubneri,1913,https://catalog.hathitrust.org/Record/001724538,1913,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/100642475,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",,"Cornelii Taciti: libri qui supersunt. Tomus posterior, Historias et libros minores continens",Lipsiae,in aedibus B. G. Teubneri,1911,https://catalog.hathitrust.org/Record/100642475,1911,396 p.,,,Annales,Hathi Trust,University of Illinois at Urbana-Champaign,,
https://catalog.hathitrust.org/Record/008521363,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",,Cornelii Taciti Libri qui supersunt.,Lipsiae,in aedibus B. G. Teubneri,1901,https://catalog.hathitrust.org/Record/008521363,1901,,,,,Hathi Trust,Cornell University,,
https://catalog.hathitrust.org/Record/008418499,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",,Cornelii Taciti Libri qui supersunt,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/008418499,1884,,2 v.,,,Hathi Trust,Columbia University,,
https://catalog.hathitrust.org/Record/011595831,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",,Cornelii Taciti libri qui supersunt,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/011595831,1905,,2 v.,,,Hathi Trust,Pennsylvania State University,"Rome; History; Flavians, 69-96; Julio-Claudians, 30 B.C.-68 A.D.",
https://catalog.hathitrust.org/Record/102068044,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",,Cornelii Taciti libri qui supersunt,Lipsiae,in aedibus B. G. Teubneri,1909,https://catalog.hathitrust.org/Record/102068044,1909,,2 v.,,,Hathi Trust,University of Virginia,,
https://catalog.hathitrust.org/Record/009624073,"45406 : Tacitus, Cornelius","91820 : Heraeus, W. (Wilhelm), 1862-1938;Heraeus, Carl (Karl Jesaias), 1818-1891",,Cornelii Taciti Historiarum libri qui supersunt,Leipzig ; Berlin,B.G. Teubner,1899,https://catalog.hathitrust.org/Record/009624073,1899,,2 v.,,Historiae,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/100909691,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",,Cornelii Taciti Germania. Agricola. Dialogus de oratoribus.,Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/100909691,1888,316 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Chicago,,
https://catalog.hathitrust.org/Record/100331240,"45078 : Nepos, Cornelius","89571 : Fleckeisen, Alfred, 1820-1899;89560 : Halm, Karl, 1809-1882",,Cornelii Nepotis Vitae.,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/100331240,1893,118 p.,,,,Hathi Trust,Harvard University,Early works to 1800; Early works.; fast; Classical biography; Classical biography.,
https://catalog.hathitrust.org/Record/100479813,"45078 : Nepos, Cornelius","89571 : Fleckeisen, Alfred, 1820-1899;89560 : Halm, Karl, 1809-1882",,Cornelii Nepotis Vitae.,Lipsiae,in aedibus B. G. Teubneri,1890,https://catalog.hathitrust.org/Record/100479813,1890,118 p.,,,,Hathi Trust,Harvard University,Rome; Greece; Biography.; Generals; Classical biography.,
https://catalog.hathitrust.org/Record/100836267,"45078 : Nepos, Cornelius","89560 : Halm, Karl, 1809-1882",,Cornelii Nepotis Vitae.,Lipsiae,in aedibus B. G. Teubneri,1873,https://catalog.hathitrust.org/Record/100836267,1873,118 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Iowa,,
https://catalog.hathitrust.org/Record/100412345,"45078 : Nepos, Cornelius","89560 : Halm, Karl, 1809-1882;89571 : Fleckeisen, Alfred, 1820-1899",,Cornelii Nepotis Vitae,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/100412345,1884,118 p.,,,,Hathi Trust,University of Illinois at Urbana-Champaign,Rome; Greece; Biography.; Generals; Classical biography.; Biographies; Jusqu'à 500,
https://catalog.hathitrust.org/Record/100454999,"45078 : Nepos, Cornelius","89560 : Halm, Karl, 1809-1882;89571 : Fleckeisen, Alfred, 1820-1899",,Cornelii Nepotis Vitae,Lipsiae,in aedibus B. G. Teubneri,1912,https://catalog.hathitrust.org/Record/100454999,1912,118 p.,,,,Hathi Trust,Columbia University,,
https://catalog.hathitrust.org/Record/011633415,"45078 : Nepos, Cornelius","84053 : Dietsch, Heinrich Rudolf, 1814-1875",,Cornelii Nepotis liber De excellentibus ducibus exterarum gentium cum vitis Catonis et Atticae ex libro de Historicis Latinis et aliis excerptis.,Lipsiae,B.G. Teubner,1855,https://catalog.hathitrust.org/Record/011633415,1855,106 p.,,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/007969054,"45406 : Tacitus, Cornelius","89560 : Halm, Karl, 1809-1882",,Corneli Taciti libri qui supersunt; quartum recognovit Carolus Halm.,Lipsiae,in aedibus B.G. Teubneri,1911,https://catalog.hathitrust.org/Record/007969054,1911,,2 v.,,,Hathi Trust,University of Wisconsin - Madison,,
https://catalog.hathitrust.org/Record/012445090,45907 : Scribonius Largus,"91818 : Helmreich, Georg, 1849-1921",,Conpositiones,Lipsiae,B. G. Teubner,1887,https://catalog.hathitrust.org/Record/012445090,1887,123 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana. [S. r.],Hathi Trust,Cornell University,,
https://catalog.hathitrust.org/Record/100639243,"44566 : Augustine, of Hippo, Saint, 354-430","89605 : Knöll, Pius",,Confessionvm libri tredecim,Lipsiae,B.G. Teubner,1909,https://catalog.hathitrust.org/Record/100639243,1909,348 p.,,,,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/009775001,"45336 : Plautus, Titus Maccius","84176 : Schöll, Fritz, 1850-1919;84089 : Goetz, Georg, 1849-1932",,"Comoediae, ex recensione Georgii Goetz et Friderici Schoell.",Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/009775001,1898,,7 v.,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/100639398,"45336 : Plautus, Titus Maccius","84176 : Schöll, Fritz, 1850-1919;84089 : Goetz, Georg, 1849-1932",,"Comoediae, ex recensione Georgii Goetz et Friderici Schoell.",Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/100639398,1892,,7 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/100639398,"45336 : Plautus, Titus Maccius","84176 : Schöll, Fritz, 1850-1919;84089 : Goetz, Georg, 1849-1932",,"Comoediae, ex recensione Georgii Goetz et Friderici Schoell.",Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/100639398,1892,,7 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/012323958,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,Comoediae.,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/012323958,1898,311 p.,,,,HathiTrust,Cornell University,,
https://catalog.hathitrust.org/Record/100494005,"45336 : Plautus, Titus Maccius","89571 : Fleckeisen, Alfred, 1820-1899",,Comoediae.,Lipsiae,in aedibus B. G. Teubneri,1876,https://catalog.hathitrust.org/Record/100494005,1876,,2 v.,,Bibliotheca scriptorum graecorum et romanorum Teubneriana,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/100495073,"45336 : Plautus, Titus Maccius","89571 : Fleckeisen, Alfred, 1820-1899",,Comoediae. Ex recognitione Alfredi Fleckeiseni.,Lipsiae,in aedibus B. G. Teubneri,1890,https://catalog.hathitrust.org/Record/100495073,1890,,2 v.,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/011737229,"45336 : Plautus, Titus Maccius","84176 : Schöll, Fritz, 1850-1919;84089 : Goetz, Georg, 1849-1932",,"Comoediae, ex recensione Georgii Goetz et Friderici Schoell.",Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/011737229,1892,,7 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/009775001,"45336 : Plautus, Titus Maccius","84176 : Schöll, Fritz, 1850-1919;84089 : Goetz, Georg, 1849-1932",,"Comoediae, ex recensione Georgii Goetz et Friderici Schoell.",Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/009775001,1898,,7 v.,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/011737229,"45336 : Plautus, Titus Maccius","84176 : Schöll, Fritz, 1850-1919;84089 : Goetz, Georg, 1849-1932",,"Comoediae, ex recensione Georgii Goetz et Friderici Schoell.",Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/011737229,1892,,7 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/100739953,"45336 : Plautus, Titus Maccius","89571 : Fleckeisen, Alfred, 1820-1899",,Comoediae,Lipsiae,B. G. Teubner,1850,https://catalog.hathitrust.org/Record/100739953,1850,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana. S.R.,HathiTrust,University of Chicago,,
https://catalog.hathitrust.org/Record/100329983,,"89530 : Jahnke, Richard, 1868-1933",,Comoediae Horatianae tres.,Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/100329983,1891,109 p.,,,Bibliotheca scriptorum medii aevi Teubneriana,HathiTrust,Harvard University,Latin poetry; Medieval and modern.,
https://catalog.hathitrust.org/Record/011555523,"45336 : Plautus, Titus Maccius","84138 : Ritschl, Friedrich Wilhelm, 1806-1876",,Comoediae,Lipsiae,in aedibus B. G. Teubneri,1871,https://catalog.hathitrust.org/Record/011555523,1871,,4 v.,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/008911608,"45336 : Plautus, Titus Maccius","89571 : Fleckeisen, Alfred, 1820-1899",,Comoediae,Lipsiae,B. G. Teubner,1885,https://catalog.hathitrust.org/Record/008911608,1885,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana. S. R.,HathiTrust,Princeton University,,
https://catalog.hathitrust.org/Record/008418512,45409 : Terence.,"89571 : Fleckeisen, Alfred, 1820-1899",,Comoediae,Lipsiae,B. G. Teubner,1857,https://catalog.hathitrust.org/Record/008418512,1857,343 p.,,,,HathiTrust,Columbia University,,
https://catalog.hathitrust.org/Record/100030106,"45336 : Plautus, Titus Maccius","84176 : Schöll, Fritz, 1850-1919;84089 : Goetz, Georg, 1849-1932",,Comoediae,Lipsiae,in aedibus B. G. Teubneri,1900,https://catalog.hathitrust.org/Record/100030106,1900,,7 v.,,,HathiTrust,University of Minnesota,,
https://catalog.hathitrust.org/Record/100739830,45367 : Sallust,"84059 : Eussner, Adam, 1844-",,"C. Sallusti Crispi Catilina, Iugurtha, ex Historiis orationes et epistulae.",Lipsiae,in aedibus B.G. Teubneri,1893,https://catalog.hathitrust.org/Record/100739830,1893,146 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana. [S.r.],HathiTrust,University of Chicago,,
https://catalog.hathitrust.org/Record/009779752,45367 : Sallust,"84053 : Dietsch, Heinrich Rudolf, 1814-1875",,C. Salusti Crispi Catilina et Iugurtha,Lipsiae,sumptibus et typis B. G. Teubneri,1854,https://catalog.hathitrust.org/Record/009779752,1854,74 p.,,,,HathiTrust,University of Virginia,,
