Index,Author,Editor,DLL Work Authority Record(s),Title,Place,Publisher,Date,Url,Publication Year,Num Pages,Number Of Volumes,Short Title,Series,Archive,Library Catalog,Manual Tags,Automatic Tags
580,"44963 : Firmicus Maternus, Julius","89589 : Ziegler, Konrat, 1884-1974; 89582 : Skutsch, Franz, 1865-1912; Kroll, Wilhelm",,Iulii Firmici Materni Matheseos libri VIII,Lipsiae,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/001808500,1897,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
582,"44932 : Valerius, Julius","84104 : Kübler, Bernhard, 1859-1940; Pseudo-Callisthenes",,"Iuli Valeri Alexandri Polemi Res gestae Alexandri Macedonis translatae ex Aesopo graeco. Accedunt Collatio Alexandri cum Dindimo, rege Bragmanorum, per litteras facta et Epistola Alexandri ad Aristotelem magistrum suum, de itinere suo et de situ Indiae.",Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/001810318,1888,261 p.,,,,Hathi Trust,Harvard University,,
586,"84184 : Vahlen, Johannes, 1830-1911",,,Iohannis Vahleni professoris berolinensis Opuscula academica ...,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/001768218,1907,,2 v.,,,Hathi Trust,Harvard University,Classical philology.,
591,"89611 : Philoponus, John, active 6th century","Rabe, Hugo",,Ioannes Philoponus De aeternitate mundi contra Proclum,Lipsiae,in aedibus B. G. Teubneri,1899,https://catalog.hathitrust.org/Record/100151344,1899,699 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Cornell University,,
593,"87395 : Gaius; 71537 : Paulus, Julius; 71496 : Ulpianus, Domitius","Gneist, Rudolph, 1816-1895.",,"Institutionum et regularum iuris romani syntagma, exhibens Gai et Iustiniani Institutionum synopsin, Ulpiani librum singularem regularum, Pauli Sententiarum libros quinque, tabulas systema institutionum iuris romani illustrantes, praemissis Duodecim tabularum fragmentis, edidit et brevi annotatione instruxit Rudolphus Gneist ... Editio altera aucta emendata.",Lipsiae,in aedibus B. G. Teubneri,1880,https://catalog.hathitrust.org/Record/001624863,1880,390 p.,,,,Hathi Trust,Harvard University,Roman law.,
594,,"Gneist, Rudolph, 1816-1895",,"Institutionum et regularum iuris Romani syntagma, exhibens Gai et Iustiniani institutionum synopsin, Ulpiani librum singularem regularum, Pauli sententiarum libros quinque, tabulas systema institutionum iuris Romani illustrantes praemissis duodecim tabularum fragmentis",Lipsiae,in aedibus B. G. Teubneri,1880,https://catalog.hathitrust.org/Record/008374552,1880,390 p.,,,,Hathi Trust,University of Minnesota,Roman law,
595,45357 : Quintilian,"89691 : Bonnell, Eduard, 1802-1877",,Institutionis oratoriae libri duodecim: ad fidem codicum manu scriptorum,Lipsiae,in aedibus B. G. Teubneri,1891,https://catalog.hathitrust.org/Record/100208098,1891,,2 v.,Institutionis oratoriae libri duodecim,,Hathi Trust,University of Illinois at Urbana-Champaign,,
596,45357 : Quintilian,"89691 : Bonnell, Eduard, 1802-1877",,Institutionis oratoriae libri duodecim: ad fidem codicum manu scriptorum,Lipsiae,in aedibus B. G. Teubneri,1883,https://catalog.hathitrust.org/Record/100479836,1883,,2 v.,Institutionis oratoriae libri duodecim,,Hathi Trust,Harvard University,Oratory; Ancient,
597,45357 : Quintilian,"89691 : Bonnell, Eduard, 1802-1877",,Institutionis oratoriae libri duodecim,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/100852081,1905,,,,,Hathi Trust,University of California,,
599,,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,Imp. Iustiniani Institutionum libri quattuor,Lipsiae,in aedibus B. G. Teubneri,1899,https://catalog.hathitrust.org/Record/100402106,1899,205 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,Roman law.,
600,,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,Imp. Iustiniani Institutionum libri quattuor,Lipsiae,in aedibus B. G. Teubneri,1911,https://catalog.hathitrust.org/Record/102078229,1911,205 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,Roman law.,
602,"45794 : Hyginus, Gromaticus","89690 : Gemoll, Wilhelm, 1850-1934",,Hygini Gromatici Liber de munitionibus castrorum,Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/001221008,1879,50 p.,,,,Hathi Trust,Harvard University,"Rome; History, Military.; Military camps.",
603,44895 : Hrotsvitha,"89700 : Strecker, Karl, 1861-1945",,Hrotsvithae Opera,Lipsiae,in aedibus B. G. Teubneri,1906,https://catalog.hathitrust.org/Record/001182183,1906,272 p.,,,,Hathi Trust,University of Michigan,,
604,"45165 : Horace; 89693 : Godis, Petrus de","89672 : Lehnerdt, Maximilian 1861-1945?",,"Horatii Romani Porcaria; seu, De coniuratione Stephani Porcarii carmen, cum aliis eiusdem quae inveniri potuerunt carminibus",Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/006640024,1907,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
605,,"Peter, Hermann, 1837-1914",,Historicorum romanorum fragmenta.,Lipsiae,in aedibus B. G. Teubneri,1883,https://catalog.hathitrust.org/Record/001724582,1883,428 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,Rome.; Historians,
606,"45740 : Curtius Rufus, Quintus","Vogel, Theodor, 1836-1912",,Historiarum Alexandri Magni Macedonis libri qui supersunt.,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/100382148,1893,308 p.,,,,Hathi Trust,Harvard University,,
610,"44885 : Hildegard, Saint","Kaiser, Paul, 1852-1917",,Hildegardis Causae et curae,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/100322222,1903,254 p.,,,,Hathi Trust,Harvard University,Medicine; Medieval.,
611,"44880 : Jerome, Saint, -419 or 420","Herding, Wilhelm",,Hieronymi de viris inlustribus liber: accedit gennadii catalogus virorum inlustrium,Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/007480136,1879,112 p.,,Hieronymi de viris inlustribus liber,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Minnesota,,
612,"44880 : Jerome, Saint, -419 or 420; 44803 : Gennadius, of Marseilles","Herding, Wilhelm",,Hieronymi De viris inlustribus liber,Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/011681591,1879,112 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,"Bio-bibliography.; Church history; Fathers of the church; Primitive and early church, ca. 30-600",
614,"44880 : Jerome, Saint, -419 or 420; 44803 : Gennadius, of Marseilles","Herding, Wilhelm",,Heironymi De viris inlustribus liber. Accedit Gennadii Catalogus virorum inlustrium.,Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/100349134,1879,112 p.,,,,Hathi Trust,Harvard University,"Bio-bibliography.; Church history; Fathers of the church; Primitive and early church, approximately 30-600",
615,89669 : Horatius Romanus,"89672 : Lehnerdt, Maximilian 1861-1945?",,"H. Porcaria, seu De coniuratione Stephani Porcarii carmen cum aliis eiusdem quae inveniri potuerunt carminibus",Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100363564,1907,78 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
616,"45296 : William, of Blois","89682 : Lohmeyer, Carl Friedrich Wilhelm, 1868-",,Guilelmi Blesensis Aldae comoedia,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/100329500,1892,86 p.,,,,Hathi Trust,Harvard University,,
617,"45296 : William, of Blois","89682 : Lohmeyer, Carl Friedrich Wilhelm, 1868-",,Guilelmi Blesensis Aldae comoedia,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/100459045,1892,86 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Columbia University,,
618,45785 : Granius Licinianus,,,Grani Liciniani quae supersunt,Lipsiae,in aedibus B. G. Teubneri,1858,https://catalog.hathitrust.org/Record/011609148,1858,63 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
619,45785 : Granius Licinianus,"89593 : Flemisch, Michael, 1873-",,Grani Liciniani quae supersunt,Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/006792415,1904,58 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Indiana University,,
620,45785 : Granius Licinianus,"89593 : Flemisch, Michael, 1873-",,Grani Liciniani quae supersunt,Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/100458921,1904,58 p.,,,,Hathi Trust,Columbia University,,
621,,"84108 : Keil, Heinrich, 1822-1894; Hagen, Hermann, 1844-1898",,Grammatici latini ex recensione Henrici Keilii ...,Lipsiae,in aedibus B. G. Teubneri,1855,https://catalog.hathitrust.org/Record/002965783,1855,,7 v.,,,Hathi Trust,Harvard University,Latin language; Early to 1500; Grammar; Metrics and rhythmics.,
622,,"89680 : Funaioli, Gino, 1878-1958",,Grammaticae Romanae fragmenta collegit,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100329253,1907,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana. [Scriptores Romani],Hathi Trust,Harvard University,,
623,,"89680 : Funaioli, Gino, 1878-1958",,Grammaticae romanae fragmenta,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/000875541,1907,614 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana.,Hathi Trust,University of Michigan,Latin language; Latin literature; Grammar; To 1500,
631,87395 : Gaius,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,Gaii Institutiones iuris civilis commentarii quattuor,Lipsiae,in aedibus B. G. Teubneri,1861,https://catalog.hathitrust.org/Record/011566012,1861,241 p.,,,,Hathi Trust,Harvard University,Roman law; Sources.,
632,87395 : Gaius,"84104 : Kübler, Bernhard, 1859-1940; 89616 : Seckel, Emil, 1864-1924; 89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,Gai Institutionum commentarii quattuor: separatim ex Iurisprudentiae anteiustinianae reliquiis a Ph. Eduardo Huschke compositis.,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/100405524,1903,262 p.,,Gai Institutionum commentarii quattuor,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,fast; Roman law; Sources.,
633,87395 : Gaius,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886; 84104 : Kübler, Bernhard, 1859-1940; 89616 : Seckel, Emil, 1864-1924",,Gai Institutionum commentarii quattuor: separatim ex Iurisprudentiae anteiustinianae reliquiis a Ph. Eduardo Huschke compositis.,Lipsiae,in aedibus B. G. Teubneri,1913,https://catalog.hathitrust.org/Record/011589257,1913,266 p.,,Gai Institutionum commentarii quattuor,,Hathi Trust,University of California,,
634,,"Krueger, Paul, 1840-1926",,Fragmentum de jure fisci.,Lipsiae,in aedibus B. G. Teubneri,1868,https://catalog.hathitrust.org/Record/011549444,1868,22 p.,,,,Hathi Trust,Harvard University,,
635,"45428 : Vegetius Renatus, Flavius","89607 : Lang, Carl, 1841-",,Flavi Vegeti Renati Epitoma rei militaris.,Lipsiae,in aedibus B. G. Teubneri,1885,https://catalog.hathitrust.org/Record/100192645,1885,255 p.,,,Bibliotheca scriptorum graecorum et romanorum Teubneriana. [S.r.],Hathi Trust,Harvard University,Early works to 1800; (OCoLC)fst01411636; Early works.; fast; Military art and science; (OCoLC)fst01020874; Military art and science.,
636,70689 : Favonius Eulogius,"89601 : Holder, Alfred, 1840-1916",,Favonii Eulogii Disputatio de Somnio Scipionis,Lipsiae,in aedibus B. G. Teubneri,1901,https://catalog.hathitrust.org/Record/100458322,1901,47 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Columbia University,Pythagoras and Pythagorean school.; Symbolism of numbers.,
637,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684: Merkel, Rudolf, 1811-1885",,Fastorum libri VI: ex iterata R. Merkelii recognitione.,Lipsiae,in aedibus B. G. Teubneri,1901,https://catalog.hathitrust.org/Record/100682275,1901,,,,,HathiTrust,University of Minnesota,,
642,"44757 : Eutropius, active 4th century","84143 : Rühl, Franz, 1845-1916",,Eutropi Breviarium ad urbe condita,Lipsiae,in aedibus B. G. Teubneri,1919,https://catalog.hathitrust.org/Record/100639183,1919,90 p.,,,,HathiTrust,University of California,Rome; History.,
643,,"89591 : Carter, Jesse Benedict, 1872-1917",,Epitheta deorvm qvae apvd poetas latinos legvntvr,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/100328250,1902,154 p.,,,,Hathi Trust,Harvard University,"Latin language; Dictionaries.; Epithets.; Mythology, Roman",
644,"89380 : Manuzio, Paolo, 1512-1574","89679 : Fickelscherer, Martin",,Epistulae selectae,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/100386767,1892,176 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Harvard University,,
646,"45036 : Cicero, Marcus Tullius","84053 : Dietsch, Heinrich Rudolf, 1814-1875",,Epistolae selectae,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/008913252,1893,,2 v.,,,HathiTrust,Princeton University,,
648,"44699 : Dictys, Cretensis","89578 : Meister, Ferdinand Otto, 1828-1915",,Ephemeridos belli Troiani libri sex recognovit Ferdinandus Meister.,Lipsiae,in aedibus B. G. Teubneri,1872,https://catalog.hathitrust.org/Record/001808467,1872,154 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,Troy (Extinct city),
652,"71430 : Gilles, de Corbeil, active 1200","84140 : Rose, Valentin, 1829-1916",,Egidii Corboliensis Viaticus de signis et symptomatibus aegritudium,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100380253,1907,125 p.,,,,HathiTrust,Harvard University,"Poetry.; fast; Medicine, Greek and Roman",
653,"89590 : Brandt, Samuel, 1848-",,,Eclogae poetarum latinorum,Lipsiae,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/100412389,1897,137 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Illinois at Urbana-Champaign,"Collections.; Latin poetry; Latin poetry (Selections : Extracts, etc.)",
654,"89590 : Brandt, Samuel, 1848-",,,Eclogae poetarum latinorum,Lipsiae,in aedibus B. G. Teubneri,1881,https://catalog.hathitrust.org/Record/001724531,1881,146 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,Latin poetry,
655,"71496 : Ulpianus, Domitius","89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,"Domitii Ulpiani quae vulgo vocantur Fragmenta: sive, ex Ulpiani libro singulari Regularum excerpta. Accedunt eiusdem Institutionum reliquae ex Codice Vindobenensi. Separatim ex 'Iurisprudentiae anteiustinianae reliquiarum' editione quinta",Lipsiae,in aedibus B. G. Teubneri,1886,https://catalog.hathitrust.org/Record/100192611,1886,643 p.,,,,Hathi Trust,University of Illinois at Urbana-Champaign,,
656,"71496 : Ulpianus, Domitius","89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,"Domitii Ulpiani quae vulgo vocantur Fragmenta, sive ex Ulpiani libro singulari Regularum excerpta. Accedunt eiusdem Institutionum reliquae ex Codice Vindobenensi. Separatim ex 'Iurisprudentiae anteiustinianae reliquiarum.",Lipsiae,in aedibus B. G. Teubneri,1886,https://catalog.hathitrust.org/Record/100370417,1886,,,,,HathiTrust,Harvard University,Roman law.,
661,"89614 : Schneider, Engelbert, 1857-1892",,,Dialecti Latinae priscae et Falescae: inscriptiones usun scholarum.,Lipsiae,in aedibus B. G. Teubneri,1886,https://catalog.hathitrust.org/Record/001532709,1886,166 p.,,,,Hathi Trust,University of Michigan,Latin language; History.; Faliscan.; Italic languages and dialects,
665,"44693 : Ausonius, Decimus Magnus","84134 : Peiper, Rudolf, 1834-1898",,Decimi Magni Ausonii Burdigalensis Opuscula,Lipsiae,in aedibus B. G. Teubneri,1886,https://catalog.hathitrust.org/Record/100370261,1886,556 p.,,,,Hathi Trust,Harvard University,,
666,"45776 : Festus, Sextus Pompeius; 45127 : Paul, the Deacon, 720-799?; 72032 : Verrius Flaccus, Marcus","89467 : Lindsay, W. M. (Wallace Martin), 1858-1937; 89677 : Thewrewk, Emil, Ponori, 1838-1917",,De verborum significatu,Lipsiae,in aedibus B. G. Teubneri,1965,https://catalog.hathitrust.org/Record/100222914,1965,573 p.,,,,Hathi Trust,University of Illinois at Urbana-Champaign,Latin language; Dictionaries.,
668,"89676 : Schwartz, Eduard, 1858-1940",,,De scholiis Homericis ad historiam fabvlarem pertinentibvs,Lipsiae,in aedibus B. G. Teubneri,1881,https://catalog.hathitrust.org/Record/100456412,1881,,,,,HathiTrust,Columbia University,,
671,"52594 : Namatianus, Claudius Rutilius, active 5th century","84127 : Müller, Lucian, 1836-1898",,"De reditu suo libri II, accedunt Hadriani, Flori, Apuleii, Anniani, Sereni aliorumque saec. A.V.C.X. poetarum reliquiae",Lipsiae,in aedibus B. G. Teubneri,1870,https://catalog.hathitrust.org/Record/011533518,1870,61 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
673,"89674 : Pohlenz, M. (Max), 1872-1962",,,De Posidonii libris peri pathōn,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/100008339,1898,,,,,HathiTrust,The Ohio State University,,
680,"45027 : Marcellus, Empiricus","Helmreich, Georg, 1849-1921",,Marcelli de medicamentis liber.,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/001809161,1889,414 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
681,"45027 : Marcellus, Empiricus","Helmreich, Georg, 1849-1921",,Marcelli De medicamentis liber,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/008688633,1889,414 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,New York Public Library,Greek and Roman.; Medicine,
682,"45014 : Macrobius, Ambrosius Aurelius Theodosius; 45036 : Cicero, Marcus Tullius","Eyssenhardt, Franz, 1838-1901",,Macrobius,Lipsiae,in aedibus B. G. Teubneri,1893,https://catalog.hathitrust.org/Record/001227243,1893,676 p.,,,,Hathi Trust,Harvard University,Roman law.,
683,45932 : Velleius Paterculus,"89461 : Haase, Friedrich, 1808-1867",,M. Vellei Paterculi ex Historiae romanae ad M. Vinicium cos. libris duobus quae supersunt.,Lipsiae,in aedibus B. G. Teubneri,1870,https://catalog.hathitrust.org/Record/101684908,1870,124 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Illinois at Urbana-Champaign,Rome; History.,
684,45932 : Velleius Paterculus,"89461 : Haase, Friedrich, 1808-1867",,M. Vellei Paterculi ex Historiae romanae ad M. Vinicium cos. libris duobus quae supersunt.,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/008886310,1884,124 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Cornell University,,
686,45037 : Martial,,,M. Valerii Martialis Epigrammaton libri.,,in aedibus B. G. Teubneri,1896,https://catalog.hathitrust.org/Record/012445046,1896,407 p.,,,,Hathi Trust,Cornell University,,
687,45037 : Martial,"Gilbert, Walther, 1851-",,M. Valerii Martialis Epigrammaton libri.,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100644170,1907,407 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Iowa,,
